drug,protein1,protein2,protein3,protein4,protein5,protein6,protein6,protein8,protein9,protein10
Erlotin,ERBB2,DHFR,SCN10A,ADRA1A,ABCC2,PTK2,ADRA1D,ADRA1B,KCNH2,CYP3A4
Cycloph,NOS2,NR3C1,NR0B1,ADRB2,ADRA2A,ADRA2B,ADRA2C,ADRA1A,CALM1,TOP2A
Mepheny,SCN10A,GABRA1,SCN2A,SCN3A,GABRA3,SCN4A,GABRA4,ELN,CHRNA7,GRIA2
Rofecox,PTGS1,PPARD,SERPINE,AKR1B1,NOS2,MMP2,EGFR,OXT,PPARG,ALOX5
Cefdini,TPO,ARPC5,PTGS1,PTGS2,INS,MIF,NPPB,CCL8,ABCC8,TOP2A
Ciprofl,TOP2B,CCNA2,RRM1,CXCL12,CHEK1,TOP1,PTGS2,HTR2A,ADRA1A,DHFR
Gadover,ACE,CHRM1,CHRM2,SCN5A,CHRNA2,CHRM3,HTR1D,HTR1B,HTR1A,ADRA1B
Toremif,ESR2,DRD2,HTR2A,ADRA2A,AR,ADRA1A,CHRM1,CHRM3,ADRA2B,CHRM4
Nortrip,SLC6A3,ADRA1B,HTR2C,HTR2B,ADRB1,HRH2,DBH,TACR1,KCND2,PCSK2
Vincris,TUBA8,TOP2A,TUBB2C,TUBB3,TUBB1,PTK2B,TUBG1,TUBA1C,TOP1,TUBA1B
Benazep,AGTR1,ACE2,AGTR2,MYH7,ADRA1A,PTGS2,ADRB1,PPARG,PTGS1,ADRB2
Amoxapi,HTR2A,DRD3,HTR2C,CHRM5,CHRM3,ADRA1B,DRD4,DRD5,CHRM4,ADRA2B
Desoxim,ANXA1,AR,NR3C2,PGR,NR0B1,NOS2,SMO,RSL24D1,PTGS1,CRH
Azelaic,RARA,RARB,RARG,RXRB,HDAC9,ABAT,CACNA1A,RXRG,RXRA,SCGB1A1
Zafirlu,NR3C1,ALOX5,HRH2,ADRA1A,PTGS2,PPARG,PTGS1,IKBKB,CHUK,HTR7
Propylt,MPO,CDK7,ADRB1,KCNH2,CACNA1H,GABRA3,PTGS2,GABRA4,ADRA1A,PTGS1
Piroxic,EGFR,SERPINE,NOS2,MMP2,SOD2,PPARG,MAPK3,CASP1,MAPK1,MIF
Lamotri,SCN3A,SCN4A,SCNN1A,SCNN1G,SCNN1D,SCN5A,RARG,NCAN,DHFR,GABRA1
Hydroxy,S100B,S100A12,S100A1,S100A13,S100A2,CHRM1,CHRM2,NTSR2,DRD2,HTR2A
Bosenta,CHRM3,CHRM2,CHRM1,PTGS1,CHUK,PPARG,IKBKB,SLC7A11,ALOX5,VWF
Tigecyc,MGAM,GAA,CASP1,CASP3,VEGFA,ALOX5,CYCS,IL1B,PDE4A,PDE4D
Doxapra,DRD2,CHRM1,HTR1A,HTR2A,DRD1,KCNK1,SLC6A4,CACNA1G,ADRA1A,ADRA2A
Methotr,RET,PDGFRB,PDGFRA,CSF1R,KIT,CD44,SLC16A1,ABAT,HDAC9,NTRK1
Carbama,SCN10A,KCNK9,HTR2A,DRD2,DRD3,CHRM1,CHRM3,CHRM5,CHRM4,ADRA1A
Cephale,PTGS1,PTGS2,GABRA1,CHRM1,SCN5A,OPRK1,GABRA3,CHRM3,HTR3A,CHRM2
Propran,HTR1D,MYH7,HTR1F,HTR4,HRH2,HTR6,HTR2C,MC2R,NPY,REN
Atropin,SLC6A2,SLC6A3,GRIN2B,GRIN2C,GRIN1,TACR1,OPRK1,PCSK2,GABRA1,MT-ND1
Fenopro,SERPINE,NOS2,MMP2,SOD2,EGFR,CHRM2,CHRM1,CHRM3,PPARG,CASP1
Clonidi,ADRA1A,ADRB2,ACACA,MTNR1B,NISCH,CHRNA7,SCN10A,DRD3,CASR,CXCL10
Carbeni,PTGS2,PTGS1,CHRM1,CHRM2,GABRA1,OPRK1,OPRM1,TOP2A,DRD2,ADRB2
Valdeco,PTGS1,MAOA,MAOB,SERPINE,NOS2,MMP2,SOD2,EGFR,PPARG,CA3
Lactulo,CHRM1,CHRM3,CHRM2,NR3C1,MGAM,GAA,ADRA1A,PTGS2,SLC6A2,HTR2A
Voricon,HTR1B,HTR2A,HTR1D,CYP19A1,DRD2,CHRM1,HTR1F,DRD1,HTR1A,CHRM3
Nizatid,ADRA1A,ADRA2A,DRD1,CHRM1,SLC6A2,HTR6,UBE2D2,HTR3A,ADRA1D,ADRA1B
Diclofe,ACCN1,KCNQ4,KCNQ1,MT-ND1,KCNQ5,HTR2A,SLC16A8,SERPINE,HTR2B,SLC6A4
Doxazos,HRH2,ADRA2A,ADRA2C,CACNA1D,CACNA1C,HRH4,ADRB1,CACNA1S,HTR6,CACNA1B
Fluocin,SMO,AR,PGR,ATOX1,ANXA1,RSL24D1,ADRA2A,HTR1A,CRH,HTR2A
Ethosux,GABRA3,GABRA4,CACNA1H,GRIA2,CHRNA7,GRIK2,CHRNA4,GABRA1,HDAC2,GRIN3A
Amilori,MT-ND1,AOC3,PGD,PCMT1,PLAT,COL2A1,ADRA2B,MMP20,MMP20,SLC12A3
Oxytetr,PRNP,AR,NR3C1,NR3C2,OPRD1,OPRK1,CASP1,CASP3,VEGFA,ALOX5
Labetal,ADRB3,MYH7,HRH2,HTR4,ADRA1D,HTR1A,REN,HTR1B,HTR6,PIK3R3
Linezol,SCN5A,F10,CHRM1,CHRM3,CHRM5,CHRM4,OPRD1,OPRK1,CHRM2,ADRA1A
Ivermec,GABRB2,HMGCR,GABRB1,TUBB2C,TUBA1A,GABRD,GLRA2,CSF2RA,GLRB,GABRR2
Medroxy,NR3C1,AR,ESR2,ESRRG,MIF,BCHE,ACHE,CYP11A1,NR3C2,HTR1A
Sulinda,MAPK1,AKR1A1,PPARA,PLA2G2A,PPARG,NOS2,SERPINE,MMP2,ELN,AKR1C1
Chloroq,GSTA1,TLR7,GSTA4,CASP3,TLR8,IFNG,LTA,CYP11B1,NQO1,INS
Ethiona,CHRM1,SLC12A3,CHRM3,CHRM4,CHRM2,CHRM5,SLC6A2,SLC6A4,HTR2A,PDE4B
Butorph,OPRL1,SLC6A4,HTR3A,CNR1,DRD4,GRIK1,P2RY2,SSTR1,SSTR2,FPR1
Bisopro,ADRB3,MYH7,HTR4,MGAM,REN,GAA,HTR1B,HRH2,MMP13,HTR6
Rifabut,HSP90AB,CALR,NR1I2,MAPK9,KRT8,F10,MAOA,DSTN,EEF2,GABRA1
Demeclo,GAA,CASP3,ADRA1A,VEGFA,ALOX5,CYCS,IL1B,PDE4A,PDE4D,PGD
Imatini,FLT3,LYN,KDR,ABL2,FLT4,NTRK2,AVPR1A,AVPR2,FGF4,NRIP1
Triamci,AR,NR3C2,ANXA1,PGR,NR0B1,NOS2,ATOX1,RSL24D1,OPRM1,OPRD1
Oxandro,ESR1,NR3C2,NR3C1,PRLR,PGR,PTGS1,CALM1,PTGS2,PTGER2,PTGER3
Nicardi,CACNA1S,CACNB3,CACNA1F,CACNB4,CACNA1B,TNNC2,NR3C2,ADRA2A,TNNC1,HRH2
Fluphen,TNNC1,ADRA1A,DRD5,DRD3,TNNC2,S100A4,HTR2A,CHRM1,HTR1A,DRD4
Testost,ESR1,NR3C1,PGR,NR3C2,ESR2,NOS2,NR0B1,ANXA1,AHR,ADRA1A
Efavire,AVPR1A,AVPR2,HTR2A,ACHE,DRD2,DRD3,PTGS2,DRD1,ADRA1A,GABRA1
Alendro,PTPN1,SDC2,DUSP23,KCNMB1,NR5A1,KCNMA1,GARS,ESR2,HK1,ESR1
Clofara,DLD,RRM2B,GLUD1,PNP,POLE,POLE4,ADORA2A,ADORA1,BDKRB2,ADRB2
Dexmede,RARA,RARB,RARG,RXRB,ADRA2C,ADRA2B,ACHE,CHRM3,CHRM1,CHRM4
Prednis,AR,PGR,NR3C2,ATOX1,ESR1,RSL24D1,ADRA1A,PTGS2,HTR2A,CHRM1
Adenosi,RRM1,POLA1,RRM2,RRM2B,PNP,POLE3,POLE,POLE2,ACHE,MME
Simvast,HDAC2,ITGAL,LDLR,ITGB3,AHR,DPP4,NR3C2,NOS2,NR3C1,ANXA1
Pemetre,PRNP,VDR,ARF1,SLC16A1,GLUD1,POLA2,PLOD2,CHRNE,CDC25B,RB1
Nystati,PDE4A,PDE4B,MGAM,GAA,PDE4D,PGD,PTGS2,PTGS1,ADRB2,ADRA1A
Mitotan,CYP11A1,DLD,GLUD1,HIBADH,ADRA2B,ADRA2A,DRD1,ADRA2C,DRD5,OPRM1
Stavudi,TYMS,MGAM,GAA,PNP,CMPK1,RRM1,PTGS1,PTGS2,ADRA1A,CHRM1
Leucovo,PRNP,GART,VDR,ATIC,ACE,DHFR,F2,CDC25B,PYGM,PTGS2
Dyphyll,ADORA2B,PDE1A,PDE9A,PDE5A,RYR1,ADCY5,NT5E,GRM1,ITGB3,PDHA1
Pentazo,OPRD1,OPRL1,GRIN1,GRIN2B,GRIN2C,GRIN2D,GRIK1,CNR1,GARS,ITPR1
Latanop,PTGER1,PTGER3,AMY1A,PDE4B,PDE4D,PDE4A,PTGIR,KCNQ1,ADRA2A,TBXA2R
Trazodo,ADRA1B,HTR2B,SLC6A3,SLC6A2,ADRA1D,ADRB1,MAOB,ADRA2C,HRH2,DBH
Mecamyl,GRIN3A,CHRNA4,MGAM,GAA,AMY2A,SI,KCNN2,CHRNA7,HTR3A,GRIN2B
Acampro,GRIN3B,CASR,GRIK3,GRM7,GRM4,GRM8,GRIN2D,GRIK4,DRD5,HCN2
Verapam,SLC6A2,CACNA1H,MYH11,SLC6A3,OPRM1,OPRK1,OPRD1,KCNA1,SETD7,NGB
Nilutam,PGR,NR3C1,PTGS1,PTGS2,ESR1,SCN5A,CACNA1G,SCN10A,AHR,CHRM1
Epineph,ADRB3,ADRA2C,HRH2,HTR4,HTR6,PIK3R3,PIK3R1,PIK3R2,ACACA,MYH7
Sumatri,HTR7,MC2R,PTGS2,PTGS1,ADRA2C,ADRA2A,HTR2C,ADRB1,HTR2B,ADRA1B
Cefixim,MPO,SCN5A,PTGS2,ABCC8,PON1,PTGS1,PPARG,OPRM1,SLC6A2,TOP2A
Chlorpr,KCNJ1,KCNJ11,ABCC9,SLC12A3,CA2,CA4,CA12,CA9,KCNMA1,ABCC2
Aprepit,HTR3A,HRH2,NPY2R,ADRA1A,HTR2A,HTR1A,ADRA2A,CHRM5,SLC6A3,SLC6A2
Galanta,OPRM1,OPRK1,OPRD1,HTR3A,MYH14,GUCA1A,PCBD1,KCNN2,CHRM3,MUC2
Tamoxif,HTR2A,AR,PGR,CHRM3,CHRM1,CHRM5,ADRA1A,ADRA1D,SLC6A4,CHRM2
Losarta,AGTR2,BDKRB2,PPARG,P2RY12,CCR5,ACE,CXCR4,FPR1,F2R,CXCR1
Thiorid,ADRA1D,DRD3,DRD5,HTR2C,HTR2B,HRH2,CALM1,SLC6A4,CHRM5,CHRM3
Moriciz,DRD2,CALM1,KCNK9,SCN10A,DRD1,MYH11,HTR2A,SCN2A,SCN3A,SCN4A
Amphote,IMPDH2,NR3C1,GABRA1,KCNA1,GRIA1,MT-ND1,KCNMA1,GABRB3,HTR2A,ADRA1A
Warfari,CHRM1,CHRM2,MGAM,GAA,HMGCR,IMPDH2,S100B,S100A2,S100A13,S100A12
Midazol,GLRA2,GLRB,TSPO,MKL1,HTR1A,PTGDR,GABBR1,GHRHR,IL6R,CSF2RA
Tobramy,PTGS2,ADRA2A,ADRA1B,PTGS1,SCN5A,ADRA1A,CHRM3,CHRM2,SCNN1G,HTR2A
Trovafl,TUBB2C,TUBA1A,CCNA2,RRM1,CDK1,CXCL12,VEGFA,ABCC8,CHEK1,PLK1
Fludroc,PGR,ESR1,ANXA1,NR0B1,OPRK1,OPRM1,ATOX1,NPY,RSL24D1,AHR
Fluraze,TSPO,GLRA2,GLRB,MKL1,GHRHR,PTGDR,HTR1A,IL6R,CHRM1,CSF2RA
Moexipr,C4B,CHRNA2,AGTR2,MYH7,KCNH2,CHRM3,ADRA2A,CHRM2,ADRA1A,HTR1A
Phentol,ADRA1B,ADRA1D,DRD2,ADRA2B,DRD1,CYP11B1,HRH2,ADRA2C,HTR2A,CHRM1
Fluores,IMPDH2,RARA,RARG,RARB,RXRA,RXRB,RXRG,PTGS1,PTGS2,CHRM1
Daunoru,HMGCR,RRM1,ITGAL,CCNA2,HDAC2,OPRM1,CDK1,OPRK1,CXCL12,OPRD1
Furosem,SLC12A3,SLC12A2,CA8,CA4,AR,NR3C2,CHRM1,CA9,CHRM2,SNX3
Ergotam,HTR2B,ADRA2C,HTR1A,HTR2C,DRD3,HTR7,DRD4,HTR1F,DRD5,SLC6A3
Tizanid,MTNR1B,MTNR1A,ADRA1A,DRD4,ACACA,SCNN1B,ADRA1D,SCNN1A,SCNN1D,SCNN1G
Nitrofu,RYR1,XDH,AR,REN,HRH2,HTR2A,HTR2C,ADRA1A,SLC6A4,SCN5A
Epleren,AR,NR3C1,HMGCR,ADRB2,ADRB1,PGR,HDAC2,ITGAL,ADRA1A,NPY
Amprena,NPR1,SLC22A1,SLC22A6,ADRA1A,PANX1,ADRA2A,ABCC8,SLC6A2,HMGCR,ADRB1
Methazo,NR3C1,PGR,CA8,ARG1,AQP1,CA3,PDE6H,CA6,PDE5A,MYH14
Naltrex,OPRL1,CNR1,DRD4,P2RY2,CHRM2,CHRM1,GRIK1,CHRM3,SSTR2,FPR1
Delavir,PPARG,ABCC8,HTR2A,CHRM1,SLC6A4,CHRM3,HTR1A,ADRA1A,HTR1D,HTR2C
Tamsulo,CHRM2,CHRM1,CHRM3,CHRM5,CHRM4,SLC12A1,SLC12A2,SLC12A4,ADRA2A,CFTR
Sufenta,OPRL1,CNR1,DRD4,GRIK1,P2RY2,ADRA1A,SSTR1,SSTR2,AGTR2,ADRA2A
Lamivud,CMPK1,RRM1,TYMS,PDGFRB,KDR,KIT,FLT3,RAF1,BRAF,ADRA1A
Flurbip,SERPINE,MMP2,NOS2,CXCR1,PPARG,CASP1,MAPK3,MAPK1,MIF,ADRA1A
Oxacill,SCN5A,PTGS1,OPRM1,CHRM2,ACE,PTGS2,HTR3A,TOP2A,OPRK1,HTR1D
Apomorp,HTR1F,SLC6A4,MC2R,NOV,HTR7,ADRB2,ACHE,ADRB1,BTK,HTR4
Paroxet,SLC6A3,HTR2C,HTR2B,DBH,TACR1,PCSK2,ADRB1,OPRD1,SLC6A1,OPRM1
Adefovi,POLA1,RRM1,ADRA1A,ADRA2A,HTR2A,HTR7,HRH2,DCK,ADORA2A,ADORA1
Procain,SLC6A2,GRIK3,SCN5A,GRM7,GRIN2D,KCNN2,GRIK4,SLC6A4,IL2RA,VWF
Imiquim,TLR9,DCN,ADRB2,ADORA1,CHRM1,CHRM2,CHRM3,ADORA2A,CD209,POLA1
Nitrogl,NPR2,NPR3,IL3,ERN1,C5,NPY,ADRB1,ADRA1A,SCN1B,ADRB2
Rocuron,CHRM3,CHRM1,CHRNA4,KCNN2,CHRNA7,HDAC7,IL2RA,CHRNA5,VWF,CHRNA3
Thiaben,NQO2,SCNN1A,SCNN1B,SCNN1G,SCNN1D,SCN5A,SLC7A11,PTGS2,ADRA1A,PTGS1
Nategli,ABCC9,PPARD,PPARA,ACE,ABCC2,HTR3A,ITGB2,OPRK1,OPRD1,BGLAP
Atracur,CHRM2,CHRM3,CHRNA4,KCNN2,CHRNA7,HTR3A,CHRM1,HDAC7,CHRNA5,CHRNA3
Pralido,SLC6A3,HTR3A,GRIN3A,SCN10A,CES1,CEL,CHRM3,PDE4B,PDE10A,CHRM2
Risperi,HTR2B,HTR6,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,HTR1B,SLC6A4
Riluzol,SLC7A8,MGAM,GAA,KCNK9,SCN10A,MYH11,SCN4A,SCN2A,SCN3A,ELN
Mannito,CHRM1,ADRA1A,CHRNA2,ADRB2,PTGS1,PTGS2,CHRM3,ADRB1,HTR2A,NPR1
Modafin,SLC6A2,ADRA1A,SLC6A4,DRD4,DRD2,DRD3,ADRA1D,DRD5,DBH,OPRD1
Etodola,RXRB,SERPINE,MMP2,SOD2,EGFR,HMGCR,RHOB,PPARG,PPARA,HNF4G
Priloca,SCN10A,HTR3A,KCNK9,SLC6A3,SCN4A,SCN2A,SCN3A,MYH11,PTGER1,ELN
Epinast,ADRA1D,ADRA2B,ADRA2C,HTR2C,HTR2B,HTR6,OPRK1,HTR3A,SLC6A4,UBE2D2
Isoflur,MT-ND1,KCNA4,KCNMA1,GRIA2,GRIA4,GABRA3,GABRA4,GABRG2,SNAP25,TNNC1
Ethotoi,KCNK9,SCN10A,MYH11,ELN,SCN2A,SCN3A,GABRA1,GABRA3,SCN4A,GABRA4
Hexachl,GLUD2,VDAC2,DRD1,DRD5,ADRA2C,NDUFA5,GDI1,RRM1,POLA1,GABRB2
Dolaset,CHRM1,CHRM2,KCNH2,SLC6A3,SLC6A2,SCN5A,SLC6A4,SCN10A,IL2RA,VWF
Clopido,HMGCR,ACE,ADRA1A,FCER1A,PTGS2,AGTR1,CHRM2,PTGS1,OPRK1,OPRM1
Tetracy,CYP11B1,TYMS,CASP1,PTGS1,VEGFA,ALOX5,IL1B,PTGS2,ADRA1A,VDR
Meropen,OPRK1,ADRA2A,HTR2A,PTGS2,OPRM1,PTGS1,OPRD1,ADRA2B,MPO,HTR3A
Irinote,TOP2A,CHEK1,PLK1,TUBB1,BCL2,TUBB,TUBA4A,PTGS2,ADRA1A,ADRB2
Methima,MPO,CDK7,DBH,HRH2,PTGS2,ADRA1A,PTGS1,HMGCR,CHRM2,KIF1A
Olopata,S100A4,S100P,CHRM1,SLC6A2,CHRM2,CHRM4,CHRM3,CHRM5,HTR2A,GPI
Malathi,ACHE,CHRM1,CHRM2,CHRM3,AR,CES1,CEL,DHFR,NR3C2,HTR2A
Etoposi,TOP2B,RRM1,TUBB1,BCL2,CCNA2,CDK1,CHEK1,PLK1,TYMS,CMPK1
Oxcarba,HTR2A,SCN2A,CHRM3,CHRM5,SLC6A2,CHRM4,SLC6A4,ADRA1A,CHRM2,KCNK9
Nalidix,TOP2A,FGB,FGF2,EGF,TOP2B,PTGS1,CHRM2,CHRM1,PTGS2,ADRB2
Phenelz,SLC6A3,SLC6A2,SLC18A2,ABP1,SLC6A4,GRIN3A,ATP5B,CHRM1,HTR2A,ADRA2A
Propant,CHRM2,CHRM5,CHRM3,CHRM4,PTGS2,PTGS1,SLC6A2,ADRB2,ADRA1A,HTR2A
Estradi,PGR,OPRD1,OPRK1,OPRM1,AR,VDR,PTGS2,PTGS1,ESRRA,SLC6A2
Mefenam,SCN10A,SCN5A,SERPINE,NOS2,SOD2,MMP2,EGFR,PPARG,CASP1,SLC6A3
Naproxe,HTR1A,HTR1B,HTR1D,HTR1F,SERPINE,NOS2,SOD2,PPARG,CASP1,MAPK1
Perindo,ACE2,AGTR2,GAA,AGTR1,PPARG,PTGS2,PTGS1,ADRA1A,ADRB1,ADRB2
Primido,GRIA1,GRIK1,GRIK3,GABRD,GABRG2,GRIK5,CHRNA2,GRIA4,CHRNB2,GABRB2
Sulfasa,PPARD,SLC7A8,PPARA,ITGB2,NOS2,MMP2,SLC22A1,SLC22A6,SOD2,HMGCR
Candesa,AGTR2,PPARG,BDKRB2,P2RY12,CCR5,CXCR4,FPR1,F2R,HTR3A,HTR1A
Tazarot,RXRA,RHOA,ADRB2,ADRB1,THRA,HTR1A,THRB,CHRM1,HTR2A,HNF4A
Fenoldo,DRD2,DRD4,NOV,DLD,FGA,FGB,DRD3,FGG,FGF2,EGF
Alfenta,OPRK1,OPRD1,OPRL1,ACE,GRIN1,P2RY2,GABRA1,ADRA1A,ADRA2A,FPR1
Dicyclo,CHRM3,CHRM4,CHRNA2,DRD2,ADRA1A,HTR2A,SLC6A2,AR,GABRA1,CHRM5
Pentoxi,PDE4D,ADORA2B,PDE9A,PDE1A,RYR1,ADCY5,PDE10A,ADA,KCNJ3,KCNJ6
Indapam,SLC12A3,SLC12A1,KCNK9,CA2,ADRB2,ADRB1,HTR2A,ADRA2A,ADRA1A,CKS1B
Tropica,CHRM5,CACNA1G,SLC6A4,SLC6A2,GRIN1,CXCL10,ADRA1A,KCNK9,KCNK3,ADRB2
Biperid,CHRM2,CHRM3,CHRM5,CHRM4,DRD2,HTR2A,CHRNA4,ADRA2A,GABRA1,KCNN2
Ribavir,PGD,POLA2,KCNQ4,SHMT1,ADORA2A,ADORA1,ADORA2B,MGAM,GAA,HPRT1
Fentany,OPRL1,CNR1,GRIK1,SCN10A,P2RY2,CYP11A1,CYP19A1,SSTR1,HTR2A,ADRA1A
Meloxic,SERPINE,NOS2,MMP2,EGFR,PPARG,CASP1,CA4,CA2,MIF,MAPK3
Propofo,SCN3A,GABRB1,GABRA1,KCNA1,SCN5A,GABRG2,GABRD,SCN10A,GRIA1,CHRM5
Acetazo,CA8,ARG1,PTGS1,CA9,CA12,CA6,FDX1,MYH14,FYN,YES1
Tadalaf,PDE6G,PDE10A,SLC18A2,HTR1B,HTR1D,MGAM,GAA,ADRA1A,ACE,ACE2
Disulfi,ALDH1A1,ADRB2,ADRB1,ADRA2A,ADRA1A,ADRA1D,ADRA2C,ADRA1B,ALDH7A1,ADRA2B
Natamyc,NR3C1,CA2,GABRB3,ADRA1A,ADRA2A,PTGS1,PTGS2,CA4,ADRB2,ADRA2B
Cinoxac,HTR2A,CHRM1,ADRA2A,CHRM3,DRD3,ADRA2C,CHRM5,HTR1D,HTR1A,ADRA1A
Fosfomy,FDPS,PTPRS,PTPRE,PTPN4,ATP6V1A,PTGS1,ALOX5,AR,CHRM3,SLC6A2
Diazepa,GABRA4,GLRA2,GLRB,HTR1A,MKL1,PTGDR,GABBR1,GHRHR,IL6R,FNTB
Trifluo,TNNC2,DRD1,ADRA1B,DRD3,ADRA1D,S100A2,BTK,PLCD1,HTR2A,S100A11
Cefaclo,PTGS2,PTGS1,ADRA1B,HTR2A,SCN5A,CHRM1,OPRK1,ADRA1A,HTR2C,HTR1B
Mifepri,AR,NR3C2,ESR1,ADRA2A,ADRA2C,SLC6A3,SLC6A4,ADRA2B,MAOA,SLC18A2
Bromphe,SLC6A2,SLC6A3,SLC6A4,TACR1,PCSK2,KCND2,GRIN2D,SCN5A,KCND3,GRIN3A
Loperam,OPRL1,CACNA1B,CRH,TNNC1,TNNC2,DRD4,CNR1,GRIK1,DRD2,DRD3
Tolazam,ABCC8,PPARG,VEGFA,HSPG2,KCNJ11,ABCC9,SLC22A1,SLC22A6,PANX1,ADRA1A
Dobutam,ADRB3,ADRA1B,ADRA1D,HTR4,ADRA2A,ADRA1A,ADRA2C,ADRA2B,SLC6A2,OPRK1
Oxazepa,TSPO,GLRA2,GLRB,DLD,DLD,GLUD1,MKL1,PTGDR,GHRHR,HTR1A
Donepez,BCHE,CHRNB2,CHRNA4,CHRNA3,CHRNB4,HTR2C,CHRNA7,CHRND,CHRNA2,CHRNG
Nalbuph,OPRL1,CNR1,DRD4,P2RY2,DRD2,SSTR1,HTR1A,CHRM1,HTR2A,FPR1
Clofazi,DRD3,ADRA1A,HTR2A,HTR1A,CHRM1,DRD2,CHRM5,CHRM3,DRD4,PTGS1
Perphen,DRD5,HTR2A,ADRA1A,DRD3,TNNC2,ADRA1B,CHRM1,HTR1A,DRD4,HTR4
Dacarba,ADORA2A,ADORA1,PDE4A,POLE2,PLOD2,NR3C1,PDE4B,ADORA2B,PDE5A,PDE4D
Temozol,ADORA1,PDE4B,ADORA2A,POLA2,PGD,NR3C1,PDE4A,PDE4D,RYR1,RRM1
Terbina,MAOA,ATP1A1,CHRM1,CHRM3,CHRM2,MAOB,PTGS2,BCL2,ADRB2,ADRA1A
Prednis,AR,PGR,NR3C2,ESR1,ADRA1A,RSL24D1,PTGS2,CHRM1,PTGS1,CHRM2
Difluni,MGAM,SERPINE,IFNG,NOS2,SOD2,EGFR,RARA,RARB,RARG,PDE4B
Vardena,TUBB4,GUCY1A2,TNFRSF1,CHM,PDE10A,NCOA5,CCT3,XDH,PARK7,PGLYRP3
Ranitid,HTR6,UBE2D2,RYR1,ADRA1D,ADRA1A,ADORA1,PDE4A,PDE4B,ADORA2A,PDE5A
Tacroli,MTOR,IMPDH2,PTGS2,TNF,NFKB1,FGFR2,CBS,BCL2,TUBB1,ADRA1A
Benzona,SCN10A,SLC6A3,GRIN3A,ADRB2,ADRB1,KCNK9,CHRNA2,SCN3A,SCN2A,SCN4A
Dorzola,CA3,ADRB2,ADRB1,PTGFR,CA6,HTR1B,HTR1D,HTR1A,HTR1F,HTR7
Suprofe,CXCR1,SERPINE,NOS2,MMP2,EGFR,ADRB2,PPARG,NR3C1,CASP1,ADRA1A
Terbuta,ADRB1,ADRB3,ADRA1B,ADRA1A,ADRA1D,PIK3R3,PIK3R1,PIK3R2,MAPK1,ADRA2A
Conivap,AVPR1B,GABRA1,GABRA3,OXTR,PTH1R,SLC8A1,PDGFRA,KIT,CSF1R,PDGFRB
Guaifen,ADRB2,ADRB1,ADRB3,HTR1A,HTR1B,NPR1,GABRA1,GABRA4,GABRA3,SCN5A
Eprosar,ACE,AGTR2,ACE2,BDKRB2,P2RY12,PPARG,CCR5,HTR1A,HTR1B,OPRM1
Chlorhe,ADRA2A,ADRA2C,PPARG,ADRA1A,ADRA2B,DRD2,CHRM2,CHRM1,ABCC8,NR3C1
Emtrici,TYMS,CMPK1,RRM1,PTGS2,PTGS1,ADRA1A,CHRM2,HTR1B,HTR2A,CHRM1
Quinapr,ACE2,MYH7,ADRB1,ADRA1A,PTGS2,PTGS1,ADRB2,ADRA2A,CHRM2,ADRA1B
Isosorb,NPR2,NPR3,IL3,ERN1,ADRB1,NPY,ADRA1A,ADRB2,C5,CACNA1C
Bumetan,SLC12A3,SLC12A6,ADRA1A,ADRA1B,ADRA1D,SIRT3,NDUFA13,DHFR,CA2,CTLA4
Granise,OPRM1,OPRK1,HTR1B,IL2RA,VWF,HTR1D,HTR1A,OPRD1,DRD2,HTR2A
Rimexol,AR,GABRA1,KCNA1,MT-ND1,PGR,CHRM1,CHRM2,CHRM3,ATOX1,ADRA1A
Triazol,GLRB,GLRA2,MKL1,GHRHR,HTR1A,GABBR1,IL6R,FNTB,ARPC1B,CHRM3
Ethanol,ADH7,ADH5,GABRA3,GRIN3B,PIK3R2,GABRA4,GRIK3,GLRB,SORD,NOS2
Remifen,OPRL1,ACE,DRD4,GRIK1,P2RY2,FPR1,SSTR1,AGTR2,ADRA2A,SSTR5
Didanos,KIT,HK1,PTGS1,PTGS2,ADORA1,PDE4B,ADORA2A,HTR2A,PDE4A,MTAP
Ethacry,SLC12A2,SLC12A3,PPARA,MMP20,MMP20,ATP2A1,CHRM2,CHRM1,CHRM3,PPARD
Ondanse,HTR1D,HTR1F,HTR2C,OPRK1,OPRD1,CHRM1,OPRL1,HTR2A,DRD2,ADRB1
Bimatop,TBXA2R,AMY1A,CHRM1,ADRA2A,CHRNA2,GP9,AKR1B1,SLC6A4,AKR1A1,SLC6A2
Tiagabi,PDE4B,PDE4D,PDE4A,SLC6A8,P2RY12,GABRA1,PGD,GABRA3,TSPO,SLC6A5
Cocaine,CHRM3,CHRM5,CHRM4,SLC18A2,KCNK9,SCN3A,SCN4A,GABRA1,SCN2A,SLC6A8
Quinidi,OPRM1,OPRD1,OPRK1,CHRM2,CHRM1,CHRM5,SCN10A,ADORA2A,GSTZ1,HBA1
Zonisam,SCN10A,KCNK9,NCAN,HTR1D,HTR1B,TPSAB1,RARG,PTGS2,DPEP1,HTR1F
Parical,AR,NR1I2,NR3C1,ADRB2,ADRB1,PGR,AGTR1,PDE4A,PDE5A,PDE10A
Tinidaz,TUBB3,HPRT1,GABRA1,GABRA4,GABRA3,TLR7,TLR8,SCN5A,SLC6A2,HTR1D
Repagli,ABCC9,PPARD,ADRB2,PPARA,ABCC2,TUBB3,KCNJ1,MTNR1A,MTNR1B,CHRM1
